(0.84, -4.69, -0.35, 20, 84.16)
(2.03, -3.64, 1.40, 20, 84.03)
(3.15, -3.08, 2.80, 20, 83.94)
(3.57, -1.47, 3.92, 20, 83.90)
(5.18, -0.49, 5.53, 20, 83.90)
(6.44, 0.42, 5.67, 20, 83.93)
(7.28, -1.19, 4.13, 20, 84.00)
(6.72, -2.45, 3.15, 20, 84.05)
(5.11, -3.57, 1.68, 20, 84.09)
(3.92, -3.50, 0.49, 20, 84.12)
(4.76, -4.69, 0.28, 20, 84.13)
(6.23, -7.21, -0.56, 20, 84.15)
(5.60, -7.84, -0.21, 20, 84.15)
(3.43, -6.44, -0.56, 20, 84.12)
(1.05, -3.85, -0.98, 20, 84.07)
(0.56, -2.87, -0.56, 20, 83.99)
(1.61, -4.55, -0.49, 20, 83.90)
(1.12, -4.97, -1.96, 20, 83.80)
(0.63, -4.55, -2.38, 20, 83.71)
(0.63, -3.92, -2.03, 20, 83.63)
(0.84, -4.41, -1.26, 20, 83.54)
(1.33, -6.30, -2.87, 20, 83.44)
(0.98, -7.21, -2.66, 20, 83.34)
(0.42, -7.63, -2.17, 20, 83.22)
(-0.14, -7.49, -2.31, 20, 83.10)
(0.56, -7.00, -3.08, 20, 82.96)
(1.47, -5.32, -2.94, 20, 82.81)
(3.85, -2.94, 0.70, 20, 82.66)
(4.83, -0.28, 3.01, 20, 82.54)
(4.41, 4.62, 4.97, 20, 82.46)
(4.76, 8.05, 4.48, 20, 82.43)
(5.25, 8.96, 2.24, 20, 82.47)
(7.00, 5.88, 2.03, 20, 82.56)
(8.47, 5.53, 1.61, 20, 82.66)
(8.75, 2.80, 0.98, 20, 82.76)
(6.72, -0.42, -1.05, 20, 82.84)
(3.50, -2.59, -2.80, 20, 82.89)
(1.68, -4.62, -3.29, 20, 82.89)
(-1.82, -5.74, -5.25, 20, 82.86)
(-0.14, -6.51, -6.09, 20, 82.79)
(1.54, -7.70, -6.58, 20, 82.70)
(1.33, -9.17, -6.72, 20, 82.56)
(0.77, -11.55, -7.00, 20, 82.38)
(-0.77, -7.84, -3.43, 20, 82.18)
(1.19, -5.04, -0.35, 20, 81.97)
(1.19, -1.19, 1.19, 20, 81.77)
(-0.21, 1.40, 2.17, 20, 81.63)
(0.56, 0.42, 2.10, 20, 81.53)
(1.26, -2.66, 0.84, 20, 81.50)
(-0.21, -5.67, -1.54, 20, 81.52)
(-1.40, -3.92, -1.68, 20, 81.53)
(-0.63, -3.71, -1.82, 20, 81.52)
(0.35, -5.18, -2.10, 20, 81.48)
(0.70, -6.86, -1.82, 20, 81.41)
(1.47, -6.72, -0.49, 20, 81.31)
(2.38, -5.74, 0.63, 20, 81.20)
(3.57, -6.02, 1.75, 20, 81.12)
(4.06, -5.39, 2.24, 20, 81.09)
(3.71, -3.43, 1.82, 20, 81.10)
(2.66, -1.61, 1.54, 20, 81.15)
(1.61, -2.80, 1.47, 20, 81.23)
(1.47, -3.57, 3.22, 20, 81.29)
(0.56, -3.15, 4.27, 20, 81.36)
(-0.70, -2.03, 3.01, 20, 81.42)
(0.21, -0.56, 2.38, 20, 81.49)
(1.54, -0.35, 1.12, 20, 81.57)
(0.07, 0.56, -0.21, 20, 81.63)
(-0.63, 2.31, -0.35, 20, 81.68)
(0.98, 1.61, -0.84, 20, 81.69)
(2.66, 0.00, -2.24, 20, 81.68)
(3.57, -2.10, -4.20, 20, 81.66)
(2.24, -5.60, -5.53, 20, 81.62)
(0.07, -4.62, -5.39, 20, 81.56)
(-0.56, -3.01, -4.27, 20, 81.47)
(0.56, -2.10, -3.36, 20, 81.37)
(1.54, -1.61, -3.08, 20, 81.26)
(-2.17, -4.34, -3.01, 20, 81.15)
(-7.49, -7.84, -4.55, 20, 81.06)
(-13.37, -8.96, -3.01, 20, 80.96)
(-14.84, -9.80, -4.06, 20, 80.88)
(-13.23, -13.44, -14.84, 20, 80.82)
(-10.57, -7.28, -5.60, 20, 80.70)
(-8.82, -7.98, 8.47, 20, 80.59)
(-15.33, -26.32, -0.28, 20, 80.54)
(-11.06, -33.88, -27.51, 20, 80.40)
(4.27, -26.81, -37.73, 20, 80.09)
(-2.87, -30.10, -23.87, 20, 79.66)
(0.91, -24.50, -23.80, 20, 79.09)
(0.07, -16.24, -22.68, 20, 78.35)
(0.49, -5.67, -17.36, 20, 77.60)
(4.76, 5.11, -17.64, 20, 76.94)
(7.07, 8.89, -17.64, 20, 76.39)
(16.52, 22.26, -9.10, 20, 75.92)
(30.87, 48.65, -1.75, 20, 75.51)
(36.54, 72.45, 4.27, 20, 75.04)
(27.37, 83.23, 10.71, 20, 74.90)
(-27.02, 9.03, 12.74, 20, 75.17)
(26.88, 13.23, 10.43, 20, 75.51)
(105.21, 48.51, 24.57, 20, 75.93)
(61.18, 19.53, 25.62, 20, 76.52)
(5.67, 4.06, 20.93, 20, 76.85)
(-62.37, -26.46, -2.03, 20, 76.93)
(-35.70, -28.21, -0.63, 20, 77.02)
(7.42, -74.13, 14.70, 20, 77.08)
(-14.70, -106.61, 5.95, 20, 77.44)
(-45.78, -23.66, 0.28, 20, 78.23)
(-6.30, -21.56, 7.56, 20, 78.93)
(-7.63, -28.21, 2.87, 20, 79.72)
(-1.61, -30.17, 2.94, 20, 80.65)
(1.12, -33.60, 2.17, 20, 81.40)
(-17.99, -44.45, -9.10, 20, 81.85)
(-32.13, -35.35, -4.20, 20, 82.13)
(-33.18, -26.04, 13.16, 20, 82.23)
(-28.98, -23.10, 17.15, 20, 82.26)
(-28.84, -28.35, 4.06, 20, 82.25)
(-42.84, -31.01, -20.02, 20, 82.18)
(23.24, 16.31, 19.60, 20, 82.21)
(106.26, 14.49, 67.83, 20, 82.41)
(70.49, -6.65, 50.82, 20, 82.57)
(-12.11, 18.34, 20.79, 20, 82.64)
(12.67, 5.74, -2.45, 20, 82.76)
(62.72, -1.19, -49.28, 20, 82.93)
(53.55, 20.37, -70.21, 20, 83.00)
(9.10, 50.47, -51.38, 20, 82.83)
(38.71, 18.55, 0.56, 20, 82.38)
(40.39, -2.38, 23.10, 20, 81.82)
(37.45, -4.06, 4.06, 20, 81.26)
(23.66, -1.47, 6.30, 20, 80.73)
(5.18, -1.68, 17.99, 20, 80.44)
(-1.40, -2.59, 22.47, 20, 80.51)
(4.27, 4.27, 5.53, 20, 80.67)
(4.69, 3.08, 5.18, 20, 80.86)
(25.13, -6.23, -4.55, 20, 81.06)
(65.52, -20.86, -11.34, 20, 81.27)
(35.14, -8.47, 7.28, 20, 81.40)
(0.49, -18.20, 22.68, 20, 81.45)
(-1.75, -19.95, 25.69, 20, 81.58)
(-5.81, -14.91, 16.87, 20, 81.83)
(-7.14, -12.67, 2.24, 20, 82.16)
(-11.48, -7.28, -3.64, 20, 82.54)
(-25.55, -0.35, -3.29, 20, 82.92)
(-22.47, 1.68, -5.74, 20, 83.19)
(-14.49, 11.55, -14.14, 20, 83.32)
(0.63, 10.15, -12.32, 20, 83.31)
(5.53, 2.45, -5.11, 20, 83.19)
(12.04, -3.85, -2.66, 20, 83.06)
(5.04, 3.15, -3.29, 20, 82.92)
(-6.02, 13.16, -16.66, 20, 82.77)
(1.05, -3.85, -10.57, 20, 82.60)
(3.50, -13.65, -2.66, 20, 82.45)
(-0.84, -0.63, -7.49, 20, 82.26)
(-3.22, 7.00, -19.11, 20, 82.04)
(-7.98, 8.12, -18.55, 20, 81.74)
(-8.82, 10.01, -9.31, 20, 81.46)
(-2.94, 19.53, -14.28, 20, 81.17)
(-14.70, 38.15, -16.52, 20, 80.84)
(-20.58, 36.05, -14.91, 20, 80.37)
(-12.39, 22.12, -6.23, 20, 79.85)
(-9.31, 12.74, -10.85, 20, 79.32)
(-9.59, 10.92, -19.32, 20, 78.78)
(2.66, 9.52, -10.57, 20, 78.25)
(3.43, 6.51, -1.89, 20, 77.82)
(-1.47, 3.71, 0.14, 20, 77.51)
(-8.26, 0.14, -7.91, 20, 77.30)
(-9.80, -0.77, -12.46, 20, 77.13)
(-13.37, -11.90, 0.21, 20, 77.01)
(-11.69, -19.95, 6.37, 20, 76.96)
(-8.54, -23.52, 7.28, 20, 77.02)
(-8.96, -24.43, 3.01, 20, 77.15)
(-11.20, -25.48, 1.54, 20, 77.40)
(-13.51, -24.15, 4.48, 20, 77.79)
(-11.34, -21.07, 4.90, 20, 78.24)
(-10.08, -16.17, 8.68, 20, 78.69)
(-12.11, -9.87, 10.71, 20, 79.11)
(-4.69, -2.03, 11.34, 20, 79.49)
(-2.03, -0.98, 9.66, 20, 79.81)
(-1.82, -0.84, 6.65, 20, 80.08)
(-0.77, -1.19, 2.73, 20, 80.30)
(4.41, -2.87, -3.43, 20, 80.47)
(9.03, -9.87, -6.02, 20, 80.58)
(7.84, -10.08, -2.59, 20, 80.60)
(8.40, -7.28, -0.35, 20, 80.56)
(10.50, -2.73, -1.05, 20, 80.48)
(8.68, 7.84, -3.01, 20, 80.38)
(10.15, 13.23, 0.84, 20, 80.28)
(5.60, 14.56, 3.50, 20, 80.25)
(5.53, 8.75, 9.87, 20, 80.32)
(7.07, 4.97, 11.06, 20, 80.45)
(6.16, 4.55, 8.40, 20, 80.62)
(2.03, 0.49, 2.31, 20, 80.85)
(-1.40, 0.14, -6.23, 20, 81.04)
(1.33, 1.40, -8.47, 20, 81.15)
(1.82, -14.14, -15.61, 20, 81.17)
(-2.94, -21.91, -5.18, 20, 81.07)
(0.91, -13.79, 10.43, 20, 80.84)
(1.75, -3.15, 8.40, 20, 80.68)
(-0.42, 3.57, 8.82, 20, 80.58)
(1.96, 6.79, 11.13, 20, 80.55)
(6.51, 3.78, 11.76, 20, 80.65)
(7.77, -0.07, 10.36, 20, 80.89)
(4.13, -1.19, 8.19, 20, 81.10)
(5.32, 5.18, 3.71, 20, 81.29)
(4.48, 4.83, 0.56, 20, 81.47)
(1.54, 3.92, -0.21, 20, 81.62)
(-0.77, 4.76, -2.17, 20, 81.70)
(0.14, 4.97, -4.97, 20, 81.73)
(2.10, -12.39, -7.28, 20, 81.70)
(1.33, -21.14, -9.24, 20, 81.59)
(2.80, -23.17, -11.55, 20, 81.38)
(3.36, -22.19, -14.49, 20, 81.07)
(2.03, -20.16, -13.44, 20, 80.69)
(1.61, -5.81, 7.63, 20, 80.23)
(5.11, -0.14, 8.47, 20, 79.87)
(5.81, 0.91, 7.49, 20, 79.64)
(4.27, -0.98, 5.25, 20, 79.53)
(5.11, -2.66, 2.80, 20, 79.54)
(10.78, 8.26, 11.62, 20, 79.65)
(10.36, 11.62, 15.47, 20, 79.77)
(4.69, 10.22, 11.27, 20, 79.92)
(1.61, 8.40, 12.25, 20, 80.12)
(3.36, 3.99, 11.06, 20, 80.35)
(3.57, 0.77, 8.96, 20, 80.63)
(-4.41, -2.38, 8.12, 20, 80.90)
(-7.98, -4.55, 3.36, 20, 81.13)
(-10.36, -7.21, 0.56, 20, 81.30)
(-12.11, -10.92, -1.26, 20, 81.41)
(-12.60, -15.19, -2.10, 20, 81.45)
(-9.52, -22.05, -2.24, 20, 81.41)
(-7.70, -22.61, -1.33, 20, 81.26)
(-4.90, -21.21, -1.68, 20, 81.02)
(-3.15, -19.67, -0.28, 20, 80.69)
(-0.77, -12.95, 6.44, 20, 80.31)
(1.40, -7.49, 7.91, 20, 80.04)
(2.87, -1.82, 9.87, 20, 79.89)
(2.87, 2.17, 13.23, 20, 79.87)
(2.31, 3.99, 15.26, 20, 79.98)
(1.89, 3.36, 11.69, 20, 80.24)
(1.61, -1.75, 0.98, 20, 80.49)
(2.03, -5.32, -0.42, 20, 80.70)
(2.66, -7.77, -0.49, 20, 80.85)
(3.01, -7.42, 0.07, 20, 80.91)
(2.10, -5.67, 0.42, 20, 80.94)
(-2.38, 0.21, -2.31, 20, 80.95)
(-2.52, 2.80, -2.24, 20, 80.94)
(-2.17, 2.66, -1.82, 20, 80.95)
(-1.89, -12.32, -5.25, 20, 80.97)
(4.48, -36.68, -7.63, 20, 80.91)
(12.81, -55.37, -13.02, 20, 80.68)
(14.63, -41.65, -11.20, 20, 80.23)
(10.64, -33.46, -5.39, 20, 79.62)
(-5.88, -10.78, -2.73, 20, 78.90)
(-8.19, 7.07, 1.68, 20, 78.19)
(-0.91, 16.80, 13.02, 20, 77.64)
(4.83, 15.96, 14.70, 20, 77.40)
(7.28, 12.32, 12.11, 20, 77.41)
(7.63, 11.34, 5.32, 20, 77.62)
(5.18, 13.09, -3.57, 20, 77.92)
(2.10, 15.75, -8.12, 20, 78.14)
(0.14, 20.09, -4.90, 20, 78.22)
(-0.98, 22.96, -3.22, 20, 78.12)
(-2.17, 25.55, -3.64, 20, 77.87)
(-2.45, 27.09, -5.04, 20, 77.47)
(-2.59, 26.67, -5.25, 20, 77.01)
(-0.14, 17.92, -7.63, 20, 76.51)
(1.82, 12.25, -8.40, 20, 76.02)
(4.69, 5.39, -8.61, 20, 75.56)
(8.12, -2.10, -7.84, 20, 75.17)
(10.43, -11.27, -9.38, 20, 74.86)
(13.37, -20.93, -13.44, 20, 74.62)
(13.79, -19.67, -9.80, 20, 74.36)
(16.94, -15.40, -6.44, 20, 74.09)
(18.90, -7.63, 0.42, 20, 73.81)
(20.65, -0.49, 4.90, 20, 73.55)
(19.81, 0.14, 11.20, 20, 73.34)
(18.90, 0.63, 8.68, 20, 73.22)
(16.87, -1.33, 4.20, 20, 73.18)
(13.79, -5.46, 2.10, 20, 73.18)
(11.76, -7.21, -5.25, 20, 73.18)
(6.02, -16.73, -19.18, 20, 73.18)
(6.72, -21.49, -20.16, 20, 73.08)
(5.11, -21.56, -4.90, 20, 72.87)
(2.87, -9.80, 1.19, 20, 72.56)
(-0.21, -1.61, 1.89, 20, 72.30)
(-6.58, 12.18, 6.02, 20, 72.04)
(-3.22, 8.89, 10.78, 20, 71.94)
(2.59, 7.14, 13.93, 20, 72.01)
(5.74, 8.75, 13.30, 20, 72.22)
(8.61, 7.63, 10.29, 20, 72.46)
(10.99, 4.41, 6.72, 20, 72.73)
(11.76, 6.16, 8.05, 20, 72.96)
(13.72, -1.12, 8.96, 20, 73.14)
(13.23, -7.07, 7.42, 20, 73.26)
(10.64, -9.94, 5.74, 20, 73.32)
(8.89, -11.27, 6.65, 20, 73.38)
(12.81, -11.48, 6.30, 20, 73.47)
(13.30, -7.42, 7.63, 20, 73.58)
(12.74, -4.20, 6.72, 20, 73.70)
(12.88, -4.62, 4.20, 20, 73.82)
(16.10, -3.43, -1.68, 20, 73.91)
(19.74, -5.25, -3.22, 20, 73.96)
(21.84, -7.77, -7.84, 20, 73.97)
(20.09, -6.58, -8.82, 20, 73.97)
(17.99, -2.31, -14.49, 20, 73.97)
(18.41, -2.73, -15.82, 20, 73.95)
(9.38, -15.82, -3.15, 20, 73.90)
(-38.71, -40.32, 67.62, 20, 73.80)
(-28.63, -30.66, 58.52, 20, 73.98)
(-9.45, -22.47, 17.15, 20, 74.42)
(8.89, -15.40, -2.38, 20, 74.98)
(23.10, -5.25, -8.75, 20, 75.52)
(22.96, 9.31, -13.86, 20, 76.11)
(7.35, 4.48, -10.50, 20, 76.41)
(-24.15, 4.69, -8.96, 20, 76.43)
(-26.95, -2.52, -23.73, 20, 76.33)
(-22.75, -4.97, -19.53, 20, 76.24)
(9.73, -6.02, -9.94, 20, 76.12)
(19.53, -1.47, -9.94, 20, 75.96)
(27.58, 2.87, -13.79, 20, 75.84)
(-4.62, 15.47, -28.84, 20, 75.72)
(-43.82, 29.54, -38.78, 20, 75.51)
(-7.70, 18.20, -1.05, 20, 75.21)
(6.79, 3.78, -1.33, 20, 74.87)
(-6.16, -11.90, -1.96, 20, 74.53)
(-36.47, -37.31, -21.77, 20, 74.15)
(-22.68, -18.55, -18.20, 20, 73.76)
(-13.93, -7.14, -0.77, 20, 73.44)
(-8.82, -4.27, 4.97, 20, 73.19)
(-5.18, -5.67, 1.47, 20, 72.94)
(-1.96, -1.68, 3.64, 20, 72.75)
(56.42, 56.70, 29.61, 20, 72.70)
(5.39, 0.21, 13.44, 20, 72.92)
(-5.46, -13.58, 7.07, 20, 73.19)
(-3.15, -9.87, 1.26, 20, 73.52)
(4.55, -4.55, -0.07, 20, 73.87)
(7.14, -2.73, 0.84, 20, 74.19)
(7.56, -8.68, -1.89, 20, 74.33)
(8.19, -8.68, -2.10, 20, 74.39)
(8.89, -7.56, 3.29, 20, 74.37)
(12.18, -6.23, 4.41, 20, 74.32)
(16.17, -5.18, -0.14, 20, 74.29)
(23.24, -3.15, -2.87, 20, 74.25)
(35.42, -3.36, 24.78, 20, 74.25)
(52.08, -2.52, 60.76, 20, 74.26)
(30.80, -4.34, 41.30, 20, 74.45)
(3.15, -8.19, -6.51, 20, 74.76)
(-2.38, -11.62, -8.54, 20, 75.04)
(-4.76, -14.98, -4.34, 20, 75.26)
(-1.96, -12.53, -6.37, 20, 75.42)
(4.83, -10.22, -4.34, 20, 75.34)
(11.69, -4.97, 0.91, 20, 75.09)
(13.79, -0.35, 3.57, 20, 74.87)
(8.40, -0.91, 10.50, 20, 74.71)
(3.92, 0.35, 16.17, 20, 74.65)
(3.43, 3.29, 9.38, 20, 74.70)
(3.15, 5.04, -0.42, 20, 74.84)
(8.89, 5.46, -15.05, 20, 74.96)
(-20.44, -4.27, -31.64, 20, 75.02)
(-20.23, -9.38, -21.49, 20, 74.93)
(-20.37, -11.83, -18.83, 20, 74.71)
(-18.76, -13.51, -19.74, 20, 74.39)
(-16.94, -8.47, -4.90, 20, 74.02)
(-8.12, -1.68, -4.62, 20, 73.70)
(0.42, 13.58, -0.21, 20, 73.49)
(4.62, 22.68, 4.90, 20, 73.30)
(3.36, 26.32, 6.72, 20, 73.26)
(4.83, 28.98, 9.94, 20, 73.40)
(6.30, 37.38, 18.76, 20, 73.67)
(2.87, 43.96, 19.53, 20, 74.10)
(1.40, 37.59, 10.71, 20, 74.78)
(0.21, 14.49, -6.79, 20, 75.53)
(-0.91, -13.51, -22.33, 20, 76.10)
(-5.46, -30.94, -39.27, 20, 76.45)
(-7.35, -32.41, -36.82, 20, 76.43)
(-4.27, -31.08, -31.01, 20, 76.02)
(2.24, -25.48, -25.41, 20, 75.28)
(13.09, -18.06, -10.22, 20, 74.47)
(10.85, -15.82, -6.16, 20, 73.68)
(11.20, -10.57, -4.34, 20, 73.04)
(10.50, -10.78, 0.49, 20, 72.56)
(10.01, -14.00, 1.12, 20, 72.28)
(8.96, -13.65, 2.87, 20, 72.19)
(6.86, -15.75, -6.65, 20, 72.23)
(8.26, -11.20, -6.72, 20, 72.26)
(3.57, -5.18, -2.24, 20, 72.27)
(-1.68, 0.21, 1.47, 20, 72.23)
(-15.54, -14.07, 0.14, 100, 57.77)
(-4.13, -10.99, 8.82, 100, 43.25)
(-3.08, 1.40, 11.97, 100, 28.79)
(-6.44, -24.57, -13.72, 100, 14.39)
(-4.41, -7.35, -0.63, 100, -0.55)
(-1.82, -1.75, 16.52, 100, -1.24)
(-0.63, -15.61, -3.71, 100, -1.59)
(-11.13, 3.50, -10.43, 100, -2.27)
(4.69, -2.94, -10.15, 100, -3.08)
(0.21, 13.37, -1.54, 100, -3.53)
(-1.05, -24.50, -17.57, 100, -4.13)
(11.90, -5.11, 3.15, 100, -5.66)
(8.61, 7.56, 2.45, 100, -6.86)
(-4.90, -13.23, -10.99, 100, -7.85)
(4.90, -2.10, 2.03, 100, -8.97)
(4.76, -2.73, 5.25, 100, -9.82)
(2.31, -9.52, -3.99, 100, -9.98)
(-0.14, -13.86, -10.22, 100, -10.34)
(4.41, -14.42, -9.03, 100, -11.13)
(11.97, 1.12, 4.13, 100, -11.91)
(7.98, 8.61, 8.89, 100, -9.78)
(1.05, 11.06, 0.49, 100, -7.53)
(-6.44, 13.30, -19.39, 100, -4.86)
(-7.28, -4.13, -44.17, 100, -2.29)
(-2.94, -13.51, -48.72, 100, -0.28)
(-12.81, -8.12, -63.35, 100, -2.19)
(-8.82, -2.80, -77.91, 100, -5.58)
(-15.33, -1.61, -80.57, 100, -10.75)
(-15.68, -6.16, -76.72, 100, -17.05)
(-13.23, -5.53, -59.36, 100, -23.99)
(-11.27, -8.26, -70.91, 100, -31.09)
(-13.44, -9.80, -71.12, 100, -38.35)
(-15.12, -9.03, -71.05, 100, -45.48)
(-13.02, -1.47, -59.15, 100, -52.42)
(0.49, 4.34, -44.10, 100, -59.01)
(0.91, 5.32, -42.00, 20, -65.32)
(3.78, 4.55, -41.51, 20, -70.37)
(7.28, 3.78, -39.27, 20, -74.17)
(8.54, 4.34, -37.52, 20, -76.72)
(3.64, 2.31, -38.99, 20, -78.25)
(0.91, 1.05, -38.15, 20, -79.04)
(0.98, -0.35, -35.84, 20, -79.82)
(5.25, -1.54, -33.46, 20, -80.58)
(9.52, -1.19, -31.99, 20, -81.31)
(6.37, -0.91, -25.76, 20, -82.02)
(4.48, -0.63, -25.48, 20, -82.68)
(3.08, 0.77, -26.74, 20, -83.28)
(2.31, 0.84, -26.18, 20, -83.85)
(2.31, 1.19, -24.50, 20, -84.38)
(-0.49, 1.89, -26.25, 20, -84.90)
(-1.61, 1.26, -26.53, 20, -85.41)
(0.98, 0.28, -24.92, 20, -85.93)
(4.34, 0.63, -24.08, 20, -86.44)
(-0.63, 2.17, -29.19, 20, -86.95)
(-4.20, -0.35, -31.22, 20, -87.47)
(-5.39, -1.96, -30.24, 20, -88.01)
(-0.14, -2.52, -29.05, 20, -88.57)
(4.69, -1.68, -30.10, 20, -89.14)
(-2.73, -0.35, -31.43, 20, -89.74)
(-1.19, -2.31, -32.41, 20, -90.35)
(0.70, -3.99, -26.39, 20, -90.96)
(0.49, -2.38, -27.09, 20, -91.56)
(-4.76, -0.84, -30.24, 20, -92.15)
(-7.14, -2.52, -26.81, 20, -92.74)
(-5.25, -1.26, -27.44, 20, -93.31)
(-3.50, -0.35, -29.12, 20, -93.86)
(-4.20, 1.61, -11.62, 20, -94.42)
(5.25, 5.32, -7.42, 20, -94.91)
(10.15, 6.79, -11.90, 20, -95.32)
(6.09, 5.81, -15.75, 20, -95.67)
