(-4.27, 1.12, -48.09, 20, -83.48)
(-2.52, 0.00, -42.14, 20, -84.52)
(-0.35, -0.35, -36.68, 20, -85.50)
(3.92, -0.49, -35.77, 20, -86.40)
(1.47, -0.07, -29.75, 20, -87.25)
(5.53, -0.21, -21.70, 20, -88.01)
(16.17, -0.42, -18.76, 20, -88.68)
(19.25, 0.77, -22.47, 20, -89.22)
(9.10, 2.80, -28.28, 20, -89.69)
(-5.67, 4.48, -24.50, 20, -90.13)
(-2.24, 4.90, -23.31, 20, -90.55)
(2.80, 4.97, -24.08, 20, -90.97)
(3.08, 2.66, -23.94, 20, -91.44)
(-3.36, 3.22, -25.83, 20, -91.94)
(-4.06, 3.29, -27.93, 20, -92.43)
(2.38, 2.31, -24.15, 20, -92.94)
(0.35, -0.21, -28.49, 20, -93.44)
(-6.09, 0.63, -31.01, 20, -93.96)
(1.61, 1.33, -20.30, 20, -94.51)
(8.82, -0.77, -20.93, 20, -95.04)
(7.98, -1.82, -24.15, 20, -95.53)
(1.47, -0.07, -22.68, 20, -96.02)
(-1.26, -0.14, -20.72, 20, -96.49)
(-2.66, -3.36, -17.85, 20, -96.92)
(-3.57, -2.03, -18.48, 20, -97.34)
(-3.15, -0.70, -17.57, 20, -97.75)
(-3.78, -0.63, -14.98, 20, -98.14)
(-3.85, -2.87, -13.65, 20, -98.49)
(-2.52, -3.29, -12.67, 20, -98.82)
(0.56, -2.80, -11.76, 20, -99.13)
(1.61, -4.41, -12.11, 20, -99.41)
(-0.84, -5.95, -14.56, 20, -99.68)
(0.63, -5.53, -16.03, 20, -99.95)
(-0.77, -7.21, -17.43, 20, -100.23)
(-2.10, -6.23, -12.88, 20, -100.54)
(1.40, -3.85, -11.34, 20, -100.85)
(-0.49, -7.49, -15.19, 20, -101.16)
(0.07, -5.39, -14.35, 20, -101.48)
(0.00, -3.71, -14.98, 20, -101.79)
(-0.63, -2.10, -9.80, 20, -102.08)
(1.40, -2.03, -3.50, 20, -102.36)
(4.20, -0.42, 1.19, 20, -102.61)
(5.60, 0.84, 10.99, 20, -102.78)
(7.00, -2.73, 16.24, 20, -102.86)
(5.88, -3.78, 18.69, 20, -102.81)
(3.92, -4.97, 30.66, 20, -102.65)
(12.11, -5.81, 37.03, 20, -102.35)
(11.55, -10.01, 43.05, 20, -101.91)
(7.14, -10.64, 47.46, 20, -101.33)
(14.77, -9.24, 60.69, 20, -100.62)
(17.85, -8.96, 70.42, 20, -99.74)
(19.18, -9.87, 77.56, 20, -98.71)
(16.31, -9.10, 79.17, 20, -97.52)
(17.99, -9.17, 88.62, 20, -96.18)
(21.35, -9.94, 86.52, 20, -94.69)
(23.87, -8.96, 83.44, 20, -93.10)
(19.81, -9.66, 91.70, 20, -91.45)
(17.01, -9.45, 92.26, 20, -89.75)
(29.61, -12.32, 92.12, 20, -88.00)
(30.66, -13.65, 99.61, 20, -86.24)
(29.26, -12.53, 102.62, 20, -84.43)
(30.52, -12.25, 98.70, 20, -82.54)
(23.66, -23.52, 96.46, 20, -80.64)
(14.63, -23.73, 96.32, 20, -78.71)
(10.99, -23.38, 83.30, 20, -76.74)
(7.00, -29.47, 78.75, 20, -74.82)
(7.00, -26.39, 92.68, 20, -72.97)
(16.94, -24.50, 93.03, 20, -71.12)
(24.29, -22.05, 93.38, 20, -69.28)
(17.71, -19.46, 94.85, 20, -67.46)
(-4.27, -15.68, 92.05, 20, -65.60)
(16.31, -17.43, 91.84, 20, -63.70)
(27.44, -11.13, 101.01, 20, -61.81)
(19.25, -3.01, 105.63, 20, -59.91)
(15.12, -3.08, 105.84, 20, -57.97)
(44.59, -3.15, 109.06, 20, -55.99)
(37.66, -4.97, 110.11, 100, -53.97)
(33.18, 11.62, 121.03, 100, -50.19)
(20.30, 8.33, 100.03, 100, -44.43)
(17.29, -6.44, 31.99, 100, -37.11)
(11.62, -13.09, 21.84, 100, -29.62)
(-0.84, -10.64, 9.52, 100, -22.06)
(2.80, -5.25, -0.14, 100, -16.35)
(0.35, -8.47, -1.19, 100, -13.10)
(0.70, -2.10, 12.11, 100, -12.01)
(-4.76, -3.50, -2.80, 100, -11.27)
(-2.38, -4.97, -14.63, 100, -11.06)
(7.28, -3.36, -11.48, 100, -11.44)
(10.85, 10.01, 25.76, 100, -11.93)
(1.05, -32.62, -16.10, 100, -11.73)
(4.41, 1.89, 14.98, 100, -9.59)
(-2.94, -16.73, -6.51, 100, -7.10)
(1.05, 11.20, 12.81, 100, -4.66)
(-5.25, 20.72, 24.22, 100, -1.67)
(-5.60, 4.41, 0.00, 100, 1.42)
(-4.83, -11.34, -6.37, 100, 2.35)
(0.98, -15.61, -6.51, 100, 2.73)
(4.76, 7.21, 7.00, 100, 3.13)
(2.80, 8.47, -0.14, 100, 3.38)
(-2.94, -0.84, -4.06, 100, 2.83)
(-0.63, 39.69, 22.68, 100, 2.20)
(-8.19, -17.29, -20.58, 100, 2.73)
(1.40, -8.96, -4.83, 100, 3.07)
(8.19, 37.03, 36.47, 100, 3.03)
(-5.46, -17.92, -14.14, 100, 4.18)
(-0.07, -3.08, 1.96, 100, 4.95)
(0.28, -7.63, -3.92, 100, 4.88)
(0.63, 6.37, 7.07, 100, 5.17)
(2.45, -5.46, -6.09, 100, 5.84)
(2.38, 0.63, 1.26, 100, 5.33)
(3.57, -1.89, -0.91, 100, 5.26)
(9.45, -8.61, -2.94, 100, 5.12)
(11.41, 8.47, 20.44, 100, 5.04)
(3.08, -14.56, -4.55, 100, 5.18)
(11.34, -0.07, -0.21, 100, 5.18)
(0.00, -1.61, 1.05, 100, 5.17)
(-3.57, -6.02, -8.19, 100, 5.21)
(3.85, 0.91, -4.41, 100, 5.15)
(6.30, 9.87, 15.19, 100, 4.63)
(4.55, 2.80, 4.97, 100, 4.75)
(2.45, -8.61, -10.71, 100, 4.97)
(5.39, 5.04, 1.12, 100, 4.87)
(2.24, -3.43, -10.08, 100, 5.03)
(-1.26, -4.48, -10.01, 100, 5.05)
(0.56, -2.31, -1.54, 100, 4.50)
(2.31, -5.11, -3.99, 100, 3.80)
(2.10, -5.18, -2.87, 100, 3.25)
(0.35, -1.05, 0.77, 100, 2.53)
(2.17, -7.21, -4.27, 100, 2.04)
(3.92, -1.26, 1.05, 100, 1.61)
(5.18, -3.85, 0.56, 100, 1.24)
(3.92, -2.10, -0.14, 100, 0.98)
(2.03, -5.25, -3.08, 100, 0.84)
(0.63, -4.97, -6.09, 100, 0.56)
(0.84, -0.91, 1.26, 100, 0.29)
(0.07, -4.76, 6.58, 100, 0.04)
(2.66, -7.98, -4.55, 100, -0.04)
(1.96, 13.58, 22.89, 100, -0.31)
(-1.26, -7.77, -9.45, 100, 0.08)
(0.91, -3.64, -6.44, 100, 0.38)
(2.10, -0.84, -1.05, 100, 0.50)
(2.45, 0.42, -2.38, 100, 0.47)
(-1.05, -1.54, -9.17, 100, 0.58)
(-10.85, 4.06, -33.25, 100, -0.03)
(-18.55, -10.43, -72.24, 100, -1.04)
(-22.68, -0.28, -66.22, 100, -3.34)
(-24.01, 5.95, -66.99, 100, -6.91)
(-21.70, -4.62, -72.80, 100, -11.74)
(-17.22, -9.87, -67.90, 100, -17.81)
(-17.43, -5.25, -52.43, 100, -24.58)
(-22.40, -4.41, -70.70, 100, -30.93)
(-29.47, -9.17, -82.39, 100, -37.38)
(-18.41, 7.35, -75.04, 100, -44.14)
(-18.13, 8.33, -67.55, 100, -50.95)
(-4.34, 8.96, -55.79, 100, -57.75)
(0.42, 7.28, -46.27, 20, -64.66)
(-3.08, 7.14, -42.42, 20, -70.38)
(-1.61, 7.00, -42.42, 20, -74.68)
(1.33, 5.74, -38.92, 20, -77.67)
(0.91, 6.30, -36.96, 20, -79.49)
(-1.96, 7.84, -40.25, 20, -80.32)
(-3.71, 5.18, -42.07, 20, -81.14)
(-3.15, 4.41, -38.64, 20, -81.95)
(-4.13, 5.53, -38.71, 20, -82.75)
(-7.21, 7.00, -39.76, 20, -83.54)
(-7.07, 8.54, -38.29, 20, -84.34)
(-8.40, 9.73, -36.54, 20, -85.14)
(-7.70, 11.83, -34.86, 20, -85.92)
(-5.53, 14.00, -34.09, 20, -86.68)
(2.24, 14.35, -28.00, 20, -87.44)
(4.76, 13.86, -25.62, 20, -88.16)
(3.92, 14.56, -28.84, 20, -88.84)
(1.19, 14.42, -30.45, 20, -89.50)
(1.61, 12.74, -27.72, 20, -90.15)
(1.26, 7.84, -27.02, 20, -90.78)
(-2.31, 6.16, -25.13, 20, -91.39)
(-1.75, 5.25, -25.06, 20, -91.99)
(-1.05, 4.69, -25.55, 20, -92.57)
(-0.77, 2.17, -20.37, 20, -93.11)
(-0.63, 2.80, -20.79, 20, -93.62)
(-1.05, 2.59, -22.96, 20, -94.09)
(-1.54, 0.49, -20.86, 20, -94.56)
(-3.22, -0.63, -23.80, 20, -95.00)
(-5.25, -0.56, -20.72, 20, -95.44)
(-6.93, -0.91, -19.04, 20, -95.87)
(-6.30, -1.82, -18.97, 20, -96.30)
(-5.39, -2.80, -16.38, 20, -96.70)
(-0.91, -1.19, -10.57, 20, -97.09)
(3.01, -2.03, -5.53, 20, -97.43)
(4.76, -2.24, -2.17, 20, -97.70)
(4.76, -1.12, 0.35, 20, -97.90)
(4.48, -0.63, 3.85, 20, -98.03)
(13.58, -4.13, 12.60, 20, -98.09)
(10.64, -7.14, 16.10, 20, -98.07)
(8.33, -8.33, 17.64, 20, -97.97)
(7.63, -8.40, 16.87, 20, -97.79)
(6.16, -9.03, 17.64, 20, -97.55)
(8.26, -11.34, 23.38, 20, -97.23)
(5.11, -12.95, 27.86, 20, -96.85)
(6.65, -13.44, 33.60, 20, -96.40)
(10.99, -13.86, 39.62, 20, -95.89)
(18.48, -12.95, 46.27, 20, -95.28)
(23.10, -11.97, 47.95, 20, -94.57)
(20.93, -12.04, 52.43, 20, -93.77)
(18.06, -11.76, 56.63, 20, -92.89)
(24.85, -12.74, 59.57, 20, -91.93)
(23.73, -13.02, 65.45, 20, -90.90)
(26.67, -11.90, 67.83, 20, -89.80)
(32.34, -11.69, 59.92, 20, -88.62)
(28.35, -10.85, 59.29, 20, -87.42)
(28.49, -12.46, 62.65, 20, -86.22)
(29.12, -12.04, 65.31, 20, -85.01)
(25.06, -8.40, 67.90, 20, -83.81)
(23.87, -7.42, 62.30, 20, -82.61)
(16.94, -13.86, 61.81, 20, -81.40)
(19.74, -11.62, 60.34, 20, -80.16)
(24.85, -8.47, 54.60, 20, -78.92)
(22.12, -8.47, 56.07, 20, -77.72)
(8.96, -14.63, 53.27, 20, -76.58)
(8.26, -16.17, 46.97, 20, -75.45)
(7.63, -16.59, 45.85, 20, -74.37)
(4.41, -17.29, 44.94, 20, -73.34)
(0.70, -19.18, 42.77, 20, -72.32)
(-0.35, -21.14, 46.06, 20, -71.33)
(0.91, -19.81, 49.84, 20, -70.36)
(8.33, -19.25, 52.01, 20, -69.36)
(13.02, -17.64, 54.18, 20, -68.35)
(7.42, -12.81, 54.46, 20, -67.30)
(10.71, -12.88, 55.09, 20, -66.21)
(14.35, -11.83, 58.45, 20, -65.11)
(13.72, -6.86, 58.17, 20, -63.98)
(11.48, -7.14, 55.30, 20, -62.85)
(8.68, -8.40, 54.95, 20, -61.72)
(7.42, -8.05, 53.69, 20, -60.59)
(11.90, -8.47, 55.65, 20, -59.46)
(14.91, -10.08, 60.27, 20, -58.36)
(4.69, -8.26, 55.93, 20, -57.24)
(1.82, -8.82, 53.13, 20, -56.11)
(27.16, 2.24, 77.00, 100, -54.99)
(31.85, 9.24, 75.95, 100, -52.61)
(22.33, -4.34, 63.77, 100, -49.00)
(17.64, -7.84, 70.56, 100, -44.39)
(15.05, -14.49, 41.58, 100, -38.62)
(20.09, -7.00, 29.54, 100, -32.22)
(20.58, -6.09, 19.46, 100, -26.78)
(20.65, -16.87, -7.35, 100, -22.53)
(9.94, -5.53, -0.56, 100, -19.69)
(5.53, 2.10, 8.47, 100, -14.70)
(9.24, 0.00, 5.95, 100, -10.40)
(-3.57, 4.48, 8.47, 100, -6.62)
(-6.79, -6.16, -11.97, 100, -2.91)
(-3.57, 15.47, 10.01, 100, 0.73)
(11.20, 17.57, 14.98, 100, 1.18)
(11.83, 8.89, 17.50, 100, 1.91)
(4.83, 3.22, 2.24, 100, 2.98)
(-5.74, -26.53, -7.84, 100, 3.90)
(-4.97, 1.75, 0.63, 100, 4.51)
(-2.24, -5.04, -4.13, 100, 4.77)
(4.34, 27.93, 23.45, 100, 4.47)
(-10.22, 1.75, 10.99, 100, 4.54)
(-19.32, 7.49, 11.55, 100, 4.76)
(-24.57, -14.98, -4.13, 100, 5.51)
(1.54, 20.02, 19.60, 100, 6.27)
(-1.05, -10.29, -7.98, 100, 7.71)
(11.34, 14.98, 21.98, 100, 8.17)
(-1.05, -0.14, 11.97, 100, 8.97)
(-15.61, -5.67, -32.27, 100, 10.01)
(9.10, 14.70, 8.40, 100, 10.44)
(1.61, -11.06, -20.44, 100, 10.62)
(7.70, -1.54, 2.59, 100, 10.60)
(9.59, -10.29, -4.48, 100, 10.07)
(2.03, -2.17, -1.96, 100, 9.14)
(-3.08, -4.55, -4.48, 100, 8.77)
(-2.17, -6.09, 0.91, 100, 7.96)
