(15.68, -20.30, 121.03, 20, -87.62)
(20.30, -22.75, 113.54, 20, -85.16)
(26.25, -25.48, 108.15, 20, -82.71)
(28.21, -24.92, 108.22, 20, -80.31)
(22.89, -19.25, 107.10, 20, -77.98)
(23.73, -17.78, 96.60, 20, -75.73)
(25.06, -22.61, 100.31, 20, -73.59)
(22.61, -18.90, 95.34, 20, -71.49)
(24.15, -11.83, 86.66, 20, -69.46)
(25.55, -10.36, 83.72, 20, -67.51)
(14.84, -19.88, 75.46, 20, -65.67)
(18.20, -22.05, 66.36, 20, -63.91)
(22.40, -22.26, 66.92, 20, -62.27)
(23.03, -27.58, 67.34, 20, -60.75)
(20.16, -28.00, 64.68, 20, -59.28)
(26.67, -23.94, 71.33, 20, -57.87)
(29.05, -22.12, 85.96, 20, -56.47)
(28.00, -18.76, 91.49, 20, -55.01)
(15.68, 1.54, 96.11, 100, -53.46)
(10.57, 5.46, 81.69, 100, -50.28)
(10.78, -4.27, 40.04, 100, -45.74)
(10.78, 8.89, 22.33, 100, -40.71)
(1.12, 0.84, 12.25, 100, -35.58)
(2.45, -5.39, 1.68, 100, -30.56)
(9.03, 6.86, 9.52, 100, -27.34)
(6.30, 2.31, 6.37, 100, -25.56)
(7.84, -6.58, 5.60, 100, -24.47)
(6.72, -3.64, 9.24, 100, -19.22)
(15.96, 5.88, 18.48, 100, -14.22)
(16.87, 3.92, 9.59, 100, -9.02)
(12.53, -1.75, -1.19, 100, -4.02)
(7.63, -0.70, 4.41, 100, 0.90)
(6.58, 1.75, 5.04, 100, 1.20)
(4.62, -2.80, 7.35, 100, 1.53)
(2.17, -4.27, 1.89, 100, 1.70)
(4.06, 1.33, 2.03, 100, 1.96)
(2.24, 0.35, 2.31, 100, 2.21)
(6.72, -2.80, 4.62, 100, 2.50)
(5.32, -1.96, 3.36, 100, 2.79)
(2.17, -4.90, 1.82, 100, 2.94)
(4.83, -3.78, 6.09, 100, 3.10)
(3.15, -7.84, 2.52, 100, 3.38)
(5.04, -5.11, 4.41, 100, 3.79)
(9.94, -2.45, 6.23, 100, 4.28)
(4.20, 2.03, 4.62, 100, 4.77)
(-0.07, -4.76, 0.91, 100, 5.23)
(-0.84, -9.45, -3.57, 100, 5.67)
(8.33, -7.42, 5.46, 100, 5.76)
(10.85, -3.92, 4.69, 100, 5.86)
(6.30, -2.03, 0.35, 100, 5.96)
(0.84, -12.32, -1.40, 100, 5.99)
(3.92, -5.74, 3.92, 100, 5.67)
(8.26, -9.80, -0.77, 100, 5.68)
(8.82, -1.33, -0.70, 100, 5.41)
(11.27, 0.42, 3.50, 100, 5.14)
(11.90, -13.02, -10.01, 100, 4.87)
(14.14, 10.85, 18.97, 100, 4.57)
(8.82, 3.64, 5.39, 100, 4.53)
(-1.19, -10.57, -15.05, 100, 4.63)
(-0.14, -11.62, -7.28, 100, 4.37)
(-0.49, 1.47, 5.88, 100, 3.84)
(-4.06, -4.97, -0.56, 100, 3.70)
(0.42, -15.33, -2.38, 100, 3.10)
(1.61, 6.16, 12.81, 100, 2.19)
(-5.46, 2.73, 0.70, 100, 1.93)
(-7.21, 9.10, 2.94, 100, 1.95)
(-4.48, -5.53, -4.55, 100, 2.00)
(-1.61, -10.29, -1.82, 100, 2.00)
(-1.61, 7.35, 11.13, 100, 2.11)
(-12.46, -1.89, -4.06, 100, 2.19)
(-6.23, -11.48, -9.45, 100, 2.28)
(-2.94, 4.34, 3.85, 100, 1.93)
(-3.15, 11.27, 10.01, 100, 1.82)
(-7.63, 2.66, 0.00, 100, 2.21)
(-1.82, -9.24, -7.49, 100, 2.33)
(2.38, -1.40, 0.70, 100, 2.21)
(-2.17, 6.79, 11.48, 100, 2.38)
(-3.01, -18.62, -13.02, 100, 2.71)
(7.70, 1.12, 3.08, 100, 2.29)
(3.78, -5.67, -1.12, 100, 1.86)
(0.28, -3.85, -2.52, 100, 1.57)
(1.47, -3.50, -2.73, 100, 1.20)
(3.78, -5.39, -0.35, 100, 0.47)
(12.32, -14.70, -7.07, 100, 0.10)
(8.82, 14.84, 25.83, 100, -0.53)
(-7.07, 19.04, -11.06, 100, -0.49)
(-36.05, 3.50, -100.10, 100, -0.78)
(-46.76, 1.12, -124.11, 100, -2.90)
(-41.93, -8.96, -122.78, 100, -7.31)
(-30.03, 0.21, -98.49, 100, -13.83)
(-7.07, -10.71, -97.93, 100, -22.84)
(-7.84, 6.65, -72.80, 100, -33.40)
(-0.98, -1.19, -56.21, 100, -43.49)
(-9.24, 8.75, -61.60, 100, -52.32)
(-10.29, 8.40, -55.23, 20, -60.02)
(-10.78, 8.89, -55.72, 20, -66.03)
(-7.42, 9.17, -57.33, 20, -70.29)
(-5.39, 8.19, -58.66, 20, -73.33)
(-3.99, 7.14, -62.72, 20, -75.47)
(-5.88, 7.07, -62.79, 20, -76.64)
(-9.24, 4.20, -61.11, 20, -77.83)
(-8.61, 1.26, -61.67, 20, -79.05)
(-1.40, -0.49, -54.74, 20, -80.28)
(-2.73, 0.70, -49.49, 20, -81.49)
(-7.84, -0.21, -50.96, 20, -82.65)
(-11.06, -3.01, -52.78, 20, -83.75)
(-5.74, -1.54, -43.54, 20, -84.83)
(-1.33, 1.61, -38.22, 20, -85.83)
(-0.70, 3.85, -33.95, 20, -86.76)
(-3.57, 4.48, -30.59, 20, -87.64)
(-3.57, 3.64, -28.42, 20, -88.43)
(3.71, 3.78, -16.87, 20, -89.13)
(3.64, 4.55, -13.30, 20, -89.73)
(0.70, 7.07, -14.70, 20, -90.22)
(-2.87, 6.16, -12.04, 20, -90.65)
(-0.70, 3.36, -11.06, 20, -91.01)
(1.75, 1.47, -17.78, 20, -91.29)
(-2.66, 2.24, -17.29, 20, -91.59)
(-2.10, 1.12, -14.98, 20, -91.89)
(2.59, 0.35, -14.91, 20, -92.19)
(1.75, 0.84, -16.73, 20, -92.50)
(1.33, -0.21, -17.08, 20, -92.82)
(0.77, -0.28, -18.41, 20, -93.14)
(-1.61, 0.42, -18.20, 20, -93.47)
(-0.98, -0.70, -18.20, 20, -93.81)
(0.07, -1.61, -16.59, 20, -94.17)
(-1.54, -2.31, -14.49, 20, -94.52)
(-0.21, -3.29, -12.04, 20, -94.86)
(1.12, -5.18, -4.06, 20, -95.19)
(5.74, -3.92, 0.98, 20, -95.46)
(3.43, -2.10, 6.44, 20, -95.66)
(5.60, -0.98, 14.14, 20, -95.77)
(9.80, -0.63, 17.99, 20, -95.77)
(9.87, -1.33, 21.07, 20, -95.65)
(8.75, -1.54, 26.25, 20, -95.43)
(10.71, 0.42, 32.20, 20, -95.10)
(10.85, 0.42, 35.70, 20, -94.68)
(9.52, 0.14, 40.60, 20, -94.17)
(11.27, -1.47, 41.65, 20, -93.57)
(14.21, -3.64, 41.02, 20, -92.88)
(15.19, -7.70, 53.06, 20, -92.13)
(17.15, -11.76, 59.15, 20, -91.30)
(16.94, -14.56, 64.26, 20, -90.38)
(15.96, -14.77, 71.26, 20, -89.35)
(24.99, -13.16, 81.55, 20, -88.20)
(17.29, -12.88, 85.33, 20, -86.89)
(14.70, -12.81, 87.78, 20, -85.45)
(18.83, -12.32, 90.02, 20, -83.89)
(19.60, -10.29, 94.50, 20, -82.23)
(17.36, -8.54, 95.55, 20, -80.48)
(21.28, -10.85, 94.29, 20, -78.68)
(20.65, -12.95, 95.76, 20, -76.84)
(14.91, -12.53, 94.29, 20, -74.97)
(13.51, -10.64, 79.66, 20, -73.08)
(9.17, -17.08, 79.45, 20, -71.25)
(7.49, -19.04, 78.61, 20, -69.47)
(11.90, -16.31, 75.95, 20, -67.75)
(9.17, -14.35, 82.11, 20, -66.10)
(10.29, -16.73, 84.07, 20, -64.49)
(14.21, -17.15, 83.44, 20, -62.86)
(15.40, -17.85, 83.30, 20, -61.22)
(14.00, -21.49, 90.58, 20, -59.56)
(22.96, -16.10, 97.44, 20, -57.84)
(21.70, -10.78, 105.63, 20, -56.07)
(28.35, 10.92, 118.23, 100, -54.22)
(18.83, 13.93, 111.72, 100, -50.37)
(22.82, -1.96, 78.47, 100, -44.62)
(16.52, -6.16, 56.28, 100, -37.72)
(13.65, -10.50, 34.09, 100, -30.10)
(9.03, -0.70, 23.24, 100, -22.22)
(7.49, 4.55, 10.22, 100, -16.23)
(0.91, -1.19, 2.52, 100, -12.28)
(0.63, -4.76, 0.35, 100, -9.81)
(3.78, -0.70, 5.60, 100, -8.34)
(-3.99, -4.34, 0.42, 100, -7.46)
(1.47, -7.00, 3.71, 100, -6.96)
(0.14, -1.96, 2.80, 100, -6.50)
(-1.68, -2.24, 4.34, 100, -6.02)
(-2.38, -11.13, 3.85, 100, -5.55)
(-2.94, -14.07, -5.39, 100, -4.93)
(6.30, 4.69, 8.68, 100, -4.68)
(7.84, -11.69, -7.84, 100, -4.41)
(1.61, 7.91, 11.55, 100, -4.46)
(-1.26, -11.13, -11.76, 100, -4.33)
(0.14, -10.22, 4.13, 100, -4.76)
(6.02, -2.31, 2.24, 100, -4.66)
(11.34, -11.90, -5.46, 100, -4.74)
(5.11, 13.16, 18.97, 100, -4.76)
(-2.73, -6.30, -6.09, 100, -4.60)
(1.96, -26.81, -11.20, 100, -4.29)
(4.83, 1.19, -3.64, 100, -4.78)
(4.13, 3.92, 2.80, 100, -5.29)
(0.91, 13.86, 13.02, 100, -5.53)
(-4.34, -16.10, -15.47, 100, -5.84)
(1.68, 2.59, 0.63, 100, -6.43)
(6.02, -7.21, -7.00, 100, -6.39)
(6.72, -10.71, -4.34, 100, -6.51)
(3.92, 4.27, 3.01, 100, -6.91)
(4.48, -7.00, 1.96, 100, -7.60)
(6.23, -2.31, 1.68, 100, -7.72)
(2.66, -2.17, 0.28, 100, -7.90)
(0.98, -3.29, 1.33, 100, -7.88)
(3.36, -0.35, 5.53, 100, -7.58)
(-3.92, -3.22, -3.71, 100, -7.27)
(1.47, -4.97, -3.36, 100, -7.16)
(3.50, 2.24, 2.80, 100, -7.18)
(-1.05, 0.28, -5.74, 100, -7.16)
(3.99, -11.48, -4.90, 100, -7.32)
(4.41, 2.38, 13.23, 100, -7.83)
(-5.18, 6.93, -5.67, 100, -7.99)
(-7.63, -8.54, -16.73, 100, -8.20)
(-0.28, -1.61, 1.61, 100, -8.81)
(-0.28, -2.45, 0.42, 100, -9.27)
(3.78, -0.35, 1.19, 100, -9.43)
(-1.61, -0.42, -13.16, 100, -9.85)
(-4.41, -4.76, -48.65, 100, -10.37)
(-17.64, -0.91, -93.03, 100, -11.52)
(-32.34, -1.89, -116.13, 100, -14.55)
(-27.16, -5.04, -107.94, 100, -19.89)
(-23.17, 1.96, -78.40, 100, -27.36)
(-14.63, -5.60, -77.63, 100, -36.09)
(-17.22, -0.98, -91.00, 100, -45.38)
(-18.62, 6.02, -86.45, 100, -54.64)
(-19.39, 5.53, -75.18, 20, -63.34)
(-14.70, 8.05, -69.37, 20, -70.21)
(-9.87, 8.89, -63.35, 20, -75.83)
(-7.00, 10.57, -60.62, 20, -80.16)
(-7.84, 11.69, -63.00, 20, -82.94)
(-3.85, 9.10, -57.89, 20, -84.27)
(0.14, 12.95, -52.43, 20, -85.53)
(1.40, 18.48, -49.98, 20, -86.74)
(3.85, 13.65, -48.44, 20, -87.90)
(2.24, 12.95, -49.00, 20, -89.02)
(2.52, 12.88, -50.82, 20, -90.09)
(4.69, 11.48, -52.50, 20, -91.13)
(4.62, 9.87, -55.30, 20, -92.17)
(0.28, 9.03, -57.61, 20, -93.22)
(0.63, 10.57, -51.24, 20, -94.30)
(-1.96, 13.51, -51.59, 20, -95.40)
(-7.28, 11.62, -57.89, 20, -96.49)
(-12.11, 4.69, -63.56, 20, -97.60)
(-14.21, 4.90, -62.37, 20, -98.75)
(-16.52, 2.52, -60.20, 20, -99.90)
(-19.88, 0.49, -58.45, 20, -101.09)
(-20.16, 2.73, -60.48, 20, -102.28)
(-13.37, 0.84, -59.57, 20, -103.47)
(-13.72, 3.15, -57.89, 20, -104.65)
(-11.97, 3.99, -57.47, 20, -105.81)
(-9.66, 2.38, -58.52, 20, -106.96)
(-9.24, 1.26, -58.17, 20, -108.11)
(-9.80, 3.01, -56.91, 20, -109.27)
(-11.83, 2.31, -55.72, 20, -110.41)
(-10.85, 1.75, -54.60, 20, -111.55)
(-6.23, 3.78, -50.26, 20, -112.67)
(-6.30, 2.94, -46.20, 20, -113.77)
(-4.69, 5.46, -45.29, 20, -114.81)
(-4.13, 4.62, -45.08, 20, -115.82)
(-3.64, 4.76, -38.57, 20, -116.78)
(0.70, 5.81, -29.68, 20, -117.68)
(1.40, 5.53, -23.45, 20, -118.51)
(0.98, 6.37, -17.85, 20, -119.24)
(3.29, 6.44, -10.15, 20, -119.87)
(19.53, 4.20, 20.79, 20, -120.36)
(21.77, 1.82, 26.32, 20, -120.64)
(18.13, -0.14, 33.67, 20, -120.72)
(17.15, 0.21, 42.70, 20, -120.58)
(26.18, -3.29, 60.69, 20, -120.20)
(24.29, -4.34, 67.55, 20, -119.55)
(19.39, -5.32, 72.10, 20, -118.69)
(18.90, -4.83, 81.55, 20, -117.64)
(23.80, -6.86, 92.26, 20, -116.38)
(19.32, -16.45, 97.09, 20, -114.93)
(14.00, -17.29, 97.51, 20, -113.31)
(12.32, -15.75, 102.41, 20, -111.56)
(18.76, -16.45, 103.53, 20, -109.68)
(20.23, -17.57, 103.32, 20, -107.71)
(14.77, -17.78, 98.14, 20, -105.68)
(16.03, -22.61, 94.50, 20, -103.65)
(12.95, -24.01, 93.73, 20, -101.62)
(16.73, -24.92, 103.11, 20, -99.63)
(16.45, -22.89, 108.01, 20, -97.62)
(14.63, -19.53, 107.24, 20, -95.60)
(22.19, -20.93, 105.56, 20, -93.53)
(20.02, -19.53, 118.51, 20, -91.43)
(14.42, -15.19, 120.12, 20, -89.24)
(23.17, -13.23, 116.97, 20, -86.98)
(26.18, -11.97, 117.53, 20, -84.70)
(14.70, -10.57, 119.98, 20, -82.38)
(26.11, -11.69, 108.85, 20, -80.01)
(26.04, -9.66, 111.58, 20, -77.69)
(12.53, -7.63, 114.73, 20, -75.41)
(9.59, -8.40, 106.47, 20, -73.13)
(27.58, -15.05, 106.96, 20, -70.90)
(23.17, -16.66, 109.34, 20, -68.72)
(10.22, -14.77, 103.32, 20, -66.54)
(5.60, -10.01, 93.31, 20, -64.37)
(17.71, -7.07, 114.24, 20, -62.30)
(14.49, -4.13, 121.10, 20, -60.19)
(15.89, 4.48, 121.38, 20, -58.03)
(24.43, 14.00, 125.72, 20, -55.81)
(41.72, 11.76, 130.62, 100, -53.52)
(28.84, -12.67, 92.61, 100, -49.06)
(16.24, -18.20, 39.69, 100, -43.23)
(4.48, -3.01, 15.96, 100, -37.06)
(1.54, -5.18, 0.84, 100, -31.04)
(-0.77, -9.52, -6.58, 100, -25.43)
(0.49, -5.74, -2.45, 100, -22.59)
(9.94, 8.40, 20.86, 100, -21.69)
(3.50, -0.63, 8.26, 100, -21.20)
(-6.09, -13.09, -3.85, 100, -16.99)
(-5.88, -6.93, -2.59, 100, -12.87)
(1.82, 0.70, 1.82, 100, -8.64)
(4.83, 2.94, -0.14, 100, -4.26)
(5.04, 16.45, 12.67, 100, -0.30)
(-3.36, -10.92, -2.73, 100, 0.02)
(-0.98, -21.00, 1.19, 100, 0.12)
(1.54, -2.87, -1.54, 100, 0.76)
(14.77, -41.58, -28.91, 100, 1.31)
(8.75, 20.44, 25.27, 100, 0.87)
(2.31, -6.58, 2.03, 100, 0.66)
(0.49, 2.17, 10.36, 100, 0.80)
(1.89, -5.25, -4.76, 100, 0.73)
(6.65, -7.77, -0.21, 100, 0.59)
(12.60, 6.09, 1.12, 100, 1.31)
(13.65, 26.53, 8.05, 100, 1.40)
(16.87, -0.56, -7.49, 100, 1.87)
(10.92, -11.06, -22.68, 100, 2.13)
(24.15, -8.61, -15.61, 100, 2.05)
(18.27, 9.59, -10.29, 100, 2.09)
(3.64, 5.04, 2.94, 100, 2.12)
(-5.81, -5.81, 1.47, 100, 1.75)
(-12.32, -4.41, 3.08, 100, 1.46)
(-6.65, -5.18, 0.91, 100, 1.64)
(0.42, -3.29, 3.15, 100, 1.84)
